FILENAME	MARKER_MGI_ID	ALLELE_MGI_ID	COMMENTS
Mutagenetix.xlsx	MGI:102462		
Mutagenetix.xlsx	MGI:102462		
Mutagenetix.xlsx	MGI:102462		
Mutagenetix.xlsx	MGI:102462		
Mutagenetix.xlsx	MGI:102462		
Mutagenetix.xlsx	MGI:102463		
Mutagenetix.xlsx	MGI:102463		
Mutagenetix.xlsx	MGI:102463		
Mutagenetix.xlsx	MGI:102463		
Mutagenetix.xlsx	MGI:102463		
Mutagenetix.xlsx	MGI:102465		
Mutagenetix.xlsx	MGI:102465		
Mutagenetix.xlsx	MGI:102465		
Mutagenetix.xlsx	MGI:102465		
Mutagenetix.xlsx	MGI:102467		
Mutagenetix.xlsx	MGI:102467		
Mutagenetix.xlsx	MGI:102468		
Mutagenetix.xlsx	MGI:102468		
Mutagenetix.xlsx	MGI:102468		
Mutagenetix.xlsx	MGI:102468		
Mutagenetix.xlsx	MGI:102468		
Mutagenetix.xlsx	MGI:102468		
Mutagenetix.xlsx	MGI:102468		
Mutagenetix.xlsx	MGI:102468		
Mutagenetix.xlsx	MGI:102469		
Mutagenetix.xlsx	MGI:102469		
Mutagenetix.xlsx	MGI:102469		
Mutagenetix.xlsx	MGI:102518		
Mutagenetix.xlsx	MGI:102518		
Mutagenetix.xlsx	MGI:102518		
Mutagenetix.xlsx	MGI:102518		
Mutagenetix.xlsx	MGI:102519		
Mutagenetix.xlsx	MGI:102520		
Mutagenetix.xlsx	MGI:102522		
Mutagenetix.xlsx	MGI:102524		
Mutagenetix.xlsx	MGI:102524		
Mutagenetix.xlsx	MGI:102537		
Mutagenetix.xlsx	MGI:102537		
Mutagenetix.xlsx	MGI:102539		
Mutagenetix.xlsx	MGI:102539		
Mutagenetix.xlsx	MGI:102541		
Mutagenetix.xlsx	MGI:102541		
Mutagenetix.xlsx	MGI:102541		
Mutagenetix.xlsx	MGI:102547		
Mutagenetix.xlsx	MGI:102548		
Mutagenetix.xlsx	MGI:102548		
Mutagenetix.xlsx	MGI:102548		
Mutagenetix.xlsx	MGI:102548		
Mutagenetix.xlsx	MGI:102548		
Mutagenetix.xlsx	MGI:102548		
Mutagenetix.xlsx	MGI:102551		
Mutagenetix.xlsx	MGI:102551		
Mutagenetix.xlsx	MGI:102551		
Mutagenetix.xlsx	MGI:102551		
Mutagenetix.xlsx	MGI:102553		
Mutagenetix.xlsx	MGI:102553		
Mutagenetix.xlsx	MGI:102556		
Mutagenetix.xlsx	MGI:102563		
Mutagenetix.xlsx	MGI:102563		
Mutagenetix.xlsx	MGI:102564		
Mutagenetix.xlsx	MGI:102565		
Mutagenetix.xlsx	MGI:102565		
Mutagenetix.xlsx	MGI:102565		
Mutagenetix.xlsx	MGI:102579		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102643		
Mutagenetix.xlsx	MGI:102663		
Mutagenetix.xlsx	MGI:102663		
Mutagenetix.xlsx	MGI:102663		
Mutagenetix.xlsx	MGI:102663		
Mutagenetix.xlsx	MGI:102663		
Mutagenetix.xlsx	MGI:102663		
Mutagenetix.xlsx	MGI:102666		
Mutagenetix.xlsx	MGI:102666		
Mutagenetix.xlsx	MGI:102667		
Mutagenetix.xlsx	MGI:102668		
Mutagenetix.xlsx	MGI:102668		
Mutagenetix.xlsx	MGI:102669		
Mutagenetix.xlsx	MGI:102670	MGI:5014755	Dock2<m1Btlr>
Mutagenetix.xlsx	MGI:102670		
Mutagenetix.xlsx	MGI:102670		
Mutagenetix.xlsx	MGI:102673		
Mutagenetix.xlsx	MGI:102673		
Mutagenetix.xlsx	MGI:102673		
Mutagenetix.xlsx	MGI:102674		
Mutagenetix.xlsx	MGI:102674		
Mutagenetix.xlsx	MGI:102674		
Mutagenetix.xlsx	MGI:102675		
Mutagenetix.xlsx	MGI:102676		
Mutagenetix.xlsx	MGI:102676		
Mutagenetix.xlsx	MGI:102676		
Mutagenetix.xlsx	MGI:102676		
Mutagenetix.xlsx	MGI:102676		
Mutagenetix.xlsx	MGI:102682		
Mutagenetix.xlsx	MGI:102682		
Mutagenetix.xlsx	MGI:102682		
Mutagenetix.xlsx	MGI:102683		
Mutagenetix.xlsx	MGI:102683		
Mutagenetix.xlsx	MGI:102683		
Mutagenetix.xlsx	MGI:102685		
Mutagenetix.xlsx	MGI:102685		
Mutagenetix.xlsx	MGI:102685		
Mutagenetix.xlsx	MGI:102685		
Mutagenetix.xlsx	MGI:102685		
Mutagenetix.xlsx	MGI:102685		
Mutagenetix.xlsx	MGI:102685		
Mutagenetix.xlsx	MGI:102685		
Mutagenetix.xlsx	MGI:102687		
Mutagenetix.xlsx	MGI:102690		
Mutagenetix.xlsx	MGI:102694		
Mutagenetix.xlsx	MGI:102694		
